,Dates,Products,Ratings,Reviews
312,30-Jun-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,4,"I bought this printer a week ago based on the previous reviews and cartridge price, earlier I was using a HP AIO C4188 for around 9 years and still in working condition but the cartridge prices comes around Rs.1100 and Rs.1700 for black & colour respectively.  Coming to HP 3545, I understood that it is fairly a new model and the most economical printer in terms of both printer price and cartridge price. The next model costs you around 9K with no extra benefits other than 128 MB memory instead of 32 MB, not sure if is a better build.  Pros: 1. Most economical AIO from the most trusted brand HP 2. Cheapest original ink cartridge from HP 3. Wireless is a great option to avoid messy cables and to share printer across home or home office 4. Wireless WPS & Wireless direct makes connecting it easier 5. ePrint is a great option, it is available for android & iPhone 6. Scanning resolution is good enough for home purpose 7. Paper tray can store 50 sheets at any time and you can still keep the printer closed (in my earlier model this was not possible) 8. So far ink level is fairly trending, after 10 4x6 photos, the colour level is at 80% and black is still full  Cons: 1. Photo quality is not great, colours are dull but the resolution of the print is good 2. Issues with Web enabled services (with Netgear and some other routers) 3. No XL cartridges are available and the size is too small  HP Web Enabled Services Issues:  If you have to enable several web enabled features, then this is a required option. This printer has some connectivity issues with Web Enabled services especially with Netgear routers because of Firewall issues. Even the DMZ does not work, you may have to disable the router firewall but I did not try it either because it will become a security issue.  Try these steps and check if printer connects to Web Services or not:  1. Turn OFF the wireless radio 2. Perform Restore Network defaults from the printer menu 3. Turn OFF the printer and unplug the power cable from the back. Wait for 5 min 4. Reconnect the power cable and turn ON the printer 5. Run the wireless setup wizard from the printer menu. 6. check if you are able to print and scan 7. ""Remove Web Services"" from the printer menu and wait for 2 minutes 8. ""Enable Web Services"" from the menu and wait for the process to continue  This should print a page automatically. If this doesn't work either disable firewall option in Netgear or connect it directly using Wireless direct if you have a Laptop or Wifi in your desktop or buy a new non-netgear router!  Overall this printer is a good buy, looking at the cost, features and refill ink cartridges mainly but NOT recommended for Photo Prints!"
313,28-Jun-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,5,I saw this product at different retail outlets in ahmedabad and after somedays I found it at a really cool price on flipkart and so I ordered . working perfectly and was properly packed .
314,26-Jun-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,5,"Pros: * Wireless direct allows printing even without a internet connection * E print allows printing even while away from home * Excellent colour reproduction * Can be used completely wireless * Best printer in this price range * Most affordable for home use * Print(colour and black), Scan to laptop,PC or mobile directly, Copy and Photo too...just at 6K CONS: * Don't find any except cartridge size and cost"
315,26-Jun-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,5,"very first thanks to flipkart once more to delivery of product before date. product is very good, printing clearity is awesome, its too simple and easy to use.  and flipkart price is very good......."
316,26-Jun-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,5,this product was realy superb.. easy to used and maintain .... it is realy ossm in this price of it.
317,25-Jun-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,2,Review of flipkart and ekart as per my experience I have observed the product what is selling on flipkart and what I have purchased found very good and there is no complaint. But there is the problem with ekart logistics in house service of flipkart. When I have purchased HP DeskJet Ink Advantage 3545 All in one wireless printer black the ekart logistics is given me delivery of the product one day before of committed date not door step delivery provided the delivery its given Varthur police station road. Ekart logistics delivery boy is spoiling name of flipkart. My requests to all buyers not to aspect delivery if there are not providing delivery in your location.
318,25-Jun-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,4,"I purchased the HP Deskjet 3545 after much research, comparing Epson, Canon printer models and various other HP models as well.  HP Deskjet comes with copy, scan and print functions, which is targetted for home users. Also, it has a good price to feature set balance. The WiFi feature can be used for directly printing from devices.  I recommend this product strongly for any one trying to buy an MFD for home use."
319,23-Jun-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,5,"I have purchase recently this printer, it is outstanding & excellent. I really love it & very useful for us. I want to say it is best printer in compare price & other printer available in the market."
320,22-Jun-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,5,"Its a best printer within bu jet and comes with WiFi connection and it works perfectly, cost effective printing charges and its a photo printer. i am using it from past 20- 25 d days it works perfectly."
321,22-Jun-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,5,Very easy to setup and comes with Wi-Fi connectivity and e-print features. Scan functions are precise and clean. The build quality is good. All in all a good buy and worth the money you spend. This is not a printer for some one who just wants to print but for users looking for some quality printing and scanning. Keep in mind that the e-print option will require the printer to be always connected and on standby.  Of course Flipkart's delivery was as always prompt and delivered in great packing.
322,21-Jun-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,5,Excellent Product !! Worth the price !! 1. Comes with the cheapest cartridges 2. Wi-Fi & Wireless printing 3. Auto Duplex printing 4. Seamless Paper handling  5. Excellent Print quality 6. Best choice for Home Use
323,20-Jun-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,5,"Great delivery from flipkart.   The product is to good and easy to use for home purpose. Also, it was very easy to install and get start using it.  Prashant"
324,20-Jun-2014,HP Deskjet Ink Advantage 3545 All-in-One Wireless Printer,4,"I am not Techie , i have used laser printer of HP 1020 before . I bought this only after reading other reviews of being great printer in budget .  Pros : All as described by others , you have multiple options of printing output and good speed . Cons : This is the first time am using inkjet at home , have taken few printouts at friends'. The colour ink consumption is simply too much :) wondered why they have given name as Ink advantage . The printer can give you lots of problems (i would blame the OS ) in windows 8.1 . So if you feel there are problems then use it with other OS ."
